# {'date': u'2021_mai_06_1109', 'frameRate': 99.780678081464075, 'expName': u'FTRNGT_sleep', u'session': u'training', u'participant': u'018'}
subj,trial,time,stimulus,response
018,1,0.0101336437,stimulus,
018,2,0.7601438258,stimulus,
018,2,1.1096873496,tap,rctrl
018,3,1.5102123295,stimulus,
018,3,1.6616220399,tap,lctrl
018,4,2.2602668693,stimulus,
018,4,2.4056093095,tap,rctrl
018,5,3.0102815627,stimulus,
018,5,3.1896009878,tap,rctrl
018,6,3.7603390258,stimulus,
018,6,3.9255989985,tap,rctrl
018,7,4.5103905371,stimulus,
018,7,4.6615486425,tap,lctrl
018,8,5.2604363100,stimulus,
018,8,5.3976180785,tap,lctrl
018,9,6.0104899627,stimulus,
018,9,6.0775464866,tap,rctrl
018,10,6.7605388123,stimulus,
018,10,6.8295438993,tap,lctrl
018,11,7.5105581823,stimulus,
018,11,7.6134988950,tap,rctrl
018,12,8.2606087222,stimulus,
018,12,8.3495251041,tap,lctrl
018,13,9.0106859055,stimulus,
018,13,9.0935247286,tap,lctrl
018,14,9.7607258680,stimulus,
018,14,9.9495090599,tap,lctrl
018,15,10.5107712650,stimulus,
018,15,10.6935106904,tap,lctrl
018,16,11.2608581115,stimulus,
018,16,11.4534738583,tap,rctrl
018,17,12.0108905281,stimulus,
018,17,12.1254881500,tap,lctrl
018,18,12.7609416183,stimulus,
018,18,12.9174843171,tap,rctrl
018,19,13.5109794665,stimulus,
018,19,13.7414869603,tap,rctrl
018,20,14.2610185808,stimulus,
018,20,14.4134623529,tap,lctrl
018,21,15.0110997160,stimulus,
018,21,15.1814789990,tap,rctrl
018,22,15.7611451130,stimulus,
018,22,15.9094532698,tap,lctrl
018,23,16.5111884529,stimulus,
018,23,16.6454400896,tap,lctrl
018,24,17.2612605776,stimulus,
018,24,17.3814524161,tap,rctrl
018,25,18.0113113731,stimulus,
018,25,18.1254164919,tap,lctrl
018,26,18.7613912000,stimulus,
018,26,18.8854817315,tap,rctrl
018,27,19.5114301219,stimulus,
018,27,19.7654628350,tap,rctrl
018,28,20.2614762618,stimulus,
018,28,20.5013883979,tap,rctrl
018,29,21.0115121039,stimulus,
018,29,21.1973965263,tap,lctrl
018,30,21.7615673054,stimulus,
018,30,21.9574164459,tap,rctrl
018,31,22.5116394000,stimulus,
018,31,22.6934080206,tap,lctrl
018,32,23.2616764993,stimulus,
018,32,23.4373486047,tap,lctrl
018,33,24.0116910845,stimulus,
018,33,24.2213946105,tap,lctrl
018,34,24.7617666588,stimulus,
018,34,24.9413649638,tap,lctrl
018,35,25.5117923416,stimulus,
018,35,25.7413475628,tap,rctrl
018,36,26.2618440724,stimulus,
018,36,26.4053305868,tap,rctrl
018,37,27.0118989972,stimulus,
018,37,27.1173131308,tap,lctrl
018,38,27.7619726648,stimulus,
018,38,27.8853723090,tap,rctrl
018,39,28.5119800950,stimulus,
018,39,28.6213257305,tap,lctrl
018,40,29.2620187763,stimulus,
018,40,29.4932917195,tap,rctrl
018,41,30.0120901582,stimulus,
018,41,30.2293251556,tap,lctrl
018,42,30.7621394379,stimulus,
018,42,30.9972857839,tap,rctrl
018,43,31.5121840740,stimulus,
018,43,31.7813260996,tap,rctrl
018,44,32.2622346319,stimulus,
018,44,32.4372704091,tap,lctrl
018,45,33.0122956589,stimulus,
018,45,33.1892839361,tap,lctrl
018,46,33.7623535581,stimulus,
018,46,33.9172756474,tap,rctrl
018,47,34.5123901912,stimulus,
018,47,34.6852840289,tap,rctrl
018,48,35.2624484393,stimulus,
018,48,35.4532555744,tap,rctrl
018,49,36.0124943025,stimulus,
018,49,36.1972564079,tap,rctrl
018,50,36.7625691851,stimulus,
018,50,36.8932386297,tap,lctrl
018,51,37.5125898905,stimulus,
018,51,37.6532068713,tap,rctrl
018,52,38.2626940331,stimulus,
018,52,38.4692169353,tap,rctrl
018,53,39.0127099024,stimulus,
018,53,39.1651990909,tap,rctrl
018,54,39.7627640723,stimulus,
018,54,39.9092201529,tap,lctrl
018,55,40.5128221791,stimulus,
018,55,40.6691698321,tap,rctrl
018,56,41.2628442408,stimulus,
018,56,41.4531919734,tap,lctrl
018,57,42.0129178813,stimulus,
018,57,42.1971804761,tap,rctrl
018,58,42.7629487220,stimulus,
018,58,42.9811623890,tap,lctrl
018,59,43.5130070814,stimulus,
018,59,43.7171468660,tap,rctrl
018,60,44.2630420905,stimulus,
018,60,44.4371517093,tap,rctrl
018,61,45.0131087054,stimulus,
018,61,45.1811494120,tap,lctrl
018,62,45.7631517145,stimulus,
018,62,45.9251434666,tap,rctrl
018,63,46.5132094543,stimulus,
018,63,46.6371593939,tap,lctrl
018,64,47.2632500032,stimulus,
018,64,47.3171186710,tap,lctrl
018,65,48.0132727748,stimulus,
018,65,48.1491215746,tap,rctrl
018,66,48.7633295612,stimulus,
018,66,48.9011259466,tap,rctrl
018,67,49.5133914183,stimulus,
018,67,49.7490872357,tap,lctrl
018,68,50.2634450619,stimulus,
018,68,50.4610924533,tap,rctrl
018,69,51.0134674244,stimulus,
018,69,51.2291163686,tap,lctrl
018,70,51.7635174710,stimulus,
018,70,51.9730489648,tap,rctrl
018,71,52.5135796349,stimulus,
018,71,52.6930307586,tap,lctrl
018,72,53.2636106741,stimulus,
018,72,53.4370941272,tap,rctrl
018,73,54.0136675838,stimulus,
018,73,54.1730592088,tap,rctrl
018,74,54.7637040636,stimulus,
018,74,54.9010623155,tap,lctrl
018,75,55.5137329313,stimulus,
018,75,55.6930366542,tap,rctrl
018,76,56.2638246560,stimulus,
018,76,56.3970256656,tap,lctrl
018,77,57.0138637673,stimulus,
018,77,57.1650083450,tap,rctrl
018,78,57.7639337777,stimulus,
018,78,57.9010394142,tap,rctrl
018,79,58.5139713883,stimulus,
018,79,58.5810113559,tap,lctrl
018,80,63.1644469837,probe1,3
018,80,81.0937168897,probe2,0
018,80,87.9988356011,probe3,3
